,title,year,imdbID,precount_wins,precount_noms,win,nom,none
3365,erased,2012,tt1645155,0,0,0,0,0
3366,boy erased,2018,tt7008872,2,6,0,0,0
3367,graveyard shift,1990,tt0099697,0,0,0,0,0
3368,office space,1999,tt0151804,0,0,0,0,0
3369,can you ever forgive me?,2018,tt4595882,0,1,0,3,4
3370,used cars,1980,tt0081698,0,2,0,0,0
3371,firewalker,1986,tt0091055,1,1,0,0,0
3372,up the creek,1984,tt0088333,0,0,0,0,0
3373,silver bullet,1985,tt0090021,0,1,0,0,0
3374,bullet,1996,tt0115781,0,0,0,0,0
3375,hombre,1967,tt0061770,1,7,0,0,0
3376,the andromeda strain,1971,tt0066769,4,2,0,0,7
3377,thief,1981,tt0083190,0,2,0,0,0
3378,irreconcilable differences,1984,tt0087482,0,2,0,0,0
3379,dreamscape,1984,tt0087175,0,2,0,0,0
3380,the fourth protocol,1987,tt0093044,1,5,0,0,0
3381,halloween 5: the revenge of michael myers,1989,tt0097474,0,0,0,0,0
3382,layer cake,2004,tt0375912,0,0,0,0,0
3383,solomon and sheba,1959,tt0053290,2,3,0,0,0
3384,fantastic voyage,1966,tt0060397,1,1,0,0,7
3385,capricorn one,1977,tt0077294,0,2,0,0,0
3386,amityville ii: the possession,1982,tt0083550,0,1,0,0,0
3387,hellraiser iii: hell on earth,1992,tt0104409,0,0,0,0,0
3388,spread,2009,tt1186370,0,0,0,0,0
3389,harper,1966,tt0060490,0,4,0,0,0
3390,two for the road,1967,tt0062407,1,4,0,0,0
3391,finian's rainbow,1968,tt0062974,0,0,0,0,7
3392,the night of the iguana,1964,tt0058404,2,20,0,1,6
3393,lenny,1974,tt0071746,1,2,0,5,2
3394,gallipoli,1981,tt0082432,0,0,0,0,0
3395,hellbound: hellraiser ii,1988,tt0095294,0,0,0,0,0
3396,bachelorette,2012,tt1920849,0,0,0,0,0
3397,help!,1965,tt0059260,0,0,0,0,0
3398,escape from the planet of the apes,1971,tt0067065,1,0,0,0,0
3399,vanishing point,1971,tt0067927,1,0,0,0,0
3400,bananas,1971,tt0066808,0,0,0,0,0
3401,race with the devil,1975,tt0073600,0,0,0,0,0
3402,a boy named charlie brown,1969,tt0064107,0,0,0,0,0
3403,the changeling,1980,tt0080516,3,4,0,0,0
3404,hoop dreams,1994,tt0110057,0,0,0,0,7
3405,dolemite,1975,tt0072895,0,0,0,0,0
3406,phantasm,1979,tt0079714,0,0,0,0,0
3407,chasing amy,1997,tt0118842,0,0,0,0,0
3408,cinema paradiso,1988,tt0095765,0,0,0,0,0
3409,deathstalker,1983,tt0087127,0,0,0,0,0
3410,big night,1996,tt0115678,0,0,0,0,0
3411,let's do it again,1975,tt0073282,1,1,0,0,0
3412,strictly ballroom,1992,tt0105488,0,0,0,0,0
3413,surviving christmas,2004,tt0252028,0,0,0,0,0
3414,girl with a pearl earring,2003,tt0335119,0,1,0,0,7
3415,ready to wear,1994,tt0110907,1,9,0,0,0
3416,career,1959,tt0052673,0,4,0,0,7
3417,lords of dogtown,2005,tt0355702,0,0,0,0,0
3418,the great raid,2005,tt0326905,0,0,0,0,0
3419,jonah hex,2010,tt1075747,0,3,0,0,0
3420,deep rising,1998,tt0118956,0,0,0,0,0
3421,universal soldier: the return,1999,tt0176269,0,0,0,0,0
3422,the perfect score,2004,tt0314498,0,0,0,0,0
3423,tall tale,1995,tt0111359,0,0,0,0,0
3424,balto,1995,tt0112453,0,1,0,0,0
3425,double team,1997,tt0119013,0,0,0,0,0
3426,the current war,2017,tt2140507,0,3,0,0,0
3427,return to oz,1985,tt0089908,0,2,0,0,7
3428,thumbelina,1994,tt0111419,0,0,0,0,0
3429,big trouble in little china,1986,tt0090728,0,0,0,0,0
3430,stay tuned,1992,tt0105466,0,0,0,0,0
3431,bad lieutenant: port of call new orleans,2009,tt1095217,1,1,0,0,0
3432,london affair,1970,tt0064598,0,0,0,0,0
3433,the end of the affair,1999,tt0172396,1,7,0,1,6
3434,robocop 3,1993,tt0107978,0,0,0,0,0
3435,husbands and wives,1992,tt0104466,4,15,0,2,5
3436,jennifer 8,1992,tt0104549,0,1,0,0,0
3437,deconstructing harry,1997,tt0118954,2,18,0,1,6
3438,mad dog and glory,1993,tt0107473,2,5,0,0,0
3439,wolfen,1981,tt0083336,0,2,0,0,0
3440,stroker ace,1983,tt0086379,0,1,0,0,0
3441,the purple rose of cairo,1985,tt0089853,1,6,0,1,6
3442,new york stories,1989,tt0097965,6,17,0,0,0
3443,the dark half,1993,tt0106664,1,2,0,0,0
3444,black snake moan,2006,tt0462200,0,1,0,0,0
3445,manhattan murder mystery,1993,tt0107507,3,14,0,0,0
3446,falling in love,1984,tt0087233,4,5,0,0,0
3447,gotcha!,1985,tt0089222,0,0,0,0,0
3448,glengarry glen ross,1992,tt0104348,2,15,0,1,6
3449,lars and the real girl,2007,tt0805564,0,1,0,1,6
3450,hangar 18,1980,tt0080836,0,1,0,0,0
3451,the ref,1994,tt0110955,0,3,0,0,0
3452,devil,2010,tt1314655,0,2,0,0,0
3453,the man who would be king,1975,tt0073341,2,10,0,1,6
3454,moment by moment,1978,tt0077942,0,2,0,0,0
3455,the last flight of noah's ark,1980,tt0081031,0,3,0,0,0
3456,broadway danny rose,1984,tt0087003,1,4,0,2,5
3457,the boondock saints ii: all saints day,2009,tt1300851,0,0,0,0,0
3458,wild orchid,1989,tt0100934,0,0,0,0,0
3459,we need to talk about kevin,2011,tt1242460,1,1,0,0,0
3460,the wild bunch,1969,tt0065214,3,3,0,0,7
3461,the mirror crack'd,1980,tt0081163,0,4,0,0,0
3462,pat garrett & billy the kid,1973,tt0070518,0,2,0,0,0
3463,paterson,2016,tt5247022,0,0,0,0,0
3464,gypsy girl,1966,tt0060484,0,0,0,0,0
3465,in like flint,1967,tt0061810,0,2,0,0,0
3466,bite the bullet,1975,tt0072705,3,9,0,0,7
3467,mad max 2: the road warrior,1981,tt0082694,0,0,0,0,0
3468,happy birthday to me,1981,tt0082498,0,1,0,0,0
3469,after hours,1985,tt0088680,0,1,0,0,0
3470,the birds,1963,tt0056869,0,5,0,0,7
3471,frances ha,2012,tt2347569,0,1,0,0,0
3472,the seduction,1982,tt0084652,0,0,0,0,0
3473,the squid and the whale,2005,tt0367089,0,2,0,1,6
3474,we are your friends,2015,tt3787590,0,0,0,0,0
3475,the florida project,2017,tt5649144,0,0,0,1,6
3476,the concrete jungle,1960,tt0053740,0,0,0,0,0
3477,play misty for me,1971,tt0067588,0,0,0,0,0
3478,the golden voyage of sinbad,1973,tt0071569,0,0,0,0,0
3479,you can count on me,2000,tt0203230,0,0,0,2,5
3480,sleepaway camp,1983,tt0086320,0,0,0,0,0
3481,the honeymoon killers,1970,tt0064437,0,0,0,0,0
3482,doomsday,2008,tt0483607,0,0,0,0,0
3483,flower drum song,1961,tt0054885,0,1,0,0,7
3484,dracula: dead and loving it,1995,tt0112896,0,0,0,0,0
3485,raise your voice,2004,tt0361696,0,0,0,0,0
3486,stardust memories,1980,tt0081554,1,5,0,0,0
3487,la vie en rose,2007,tt0450188,0,0,1,1,6
3488,whiteout,2009,tt0365929,0,0,0,0,0
3489,the year of living dangerously,1982,tt0086617,0,0,0,0,0
3490,pathfinder,2007,tt0446013,0,0,0,0,0
3491,cyborg,1989,tt0097138,0,0,0,0,0
3492,henry v,1989,tt0097499,0,0,0,2,5
3493,brokedown palace,1999,tt0120620,0,0,0,0,0
3494,cutthroat island,1995,tt0112760,1,2,0,0,0
3495,the scarlet letter,1995,tt0114345,1,6,0,0,0
3496,white squall,1996,tt0118158,0,4,0,0,0
3497,the war zone,1999,tt0141974,0,1,0,0,0
3498,punisher: war zone,2008,tt0450314,0,0,0,0,0
3499,chaplin,1992,tt0103939,3,0,0,1,6
3500,explorers,1985,tt0089114,0,0,0,0,0
3501,look who's talking now,1993,tt0107438,0,1,0,0,0
3502,moonlight mile,2002,tt0179098,3,9,0,0,0
3503,we're no angels,1989,tt0098625,2,4,0,0,0
3504,everyone says i love you,1996,tt0116242,2,16,0,0,0
3505,the two jakes,1990,tt0100828,3,9,0,0,0
3506,spacecamp,1986,tt0091993,0,0,0,0,0
3507,the unbearable lightness of being,1988,tt0096332,0,0,0,1,6
3508,a little princess,1995,tt0113670,0,1,0,0,7
3509,dunston checks in,1996,tt0116151,1,2,0,0,0
3510,the ice harvest,2005,tt0400525,4,4,0,0,0
3511,brazil,1985,tt0088846,2,3,0,1,6
3512,drop dead gorgeous,1999,tt0157503,0,0,0,0,0
3513,someone to watch over me,1987,tt0094008,0,1,0,0,0
3514,matinee,1993,tt0107529,0,1,0,0,0
3515,dirty work,1998,tt0120654,0,2,0,0,0
3516,stop me before i kill!,1960,tt0054901,0,0,0,0,0
3517,i know who killed me,2007,tt0897361,0,0,0,0,0
3518,marshall,2017,tt5301662,0,1,0,0,7
3519,what's eating gilbert grape,1993,tt0108550,1,3,0,1,6
3520,lol,2012,tt1592873,0,0,0,0,0
3521,interiors,1978,tt0077742,2,1,0,4,3
3522,deal of the century,1983,tt0085412,1,1,0,0,0
3523,dead calm,1989,tt0097162,0,0,0,0,0
3524,sleepover,2004,tt0368975,0,0,0,0,0
3525,seeking a friend for the end of the world,2012,tt1307068,0,1,0,0,0
3526,55 days at peking,1963,tt0056800,2,4,0,0,7
3527,hope and glory,1987,tt0093209,0,3,0,3,4
3528,the savages,2007,tt0775529,1,2,0,2,5
3529,doctor detroit,1983,tt0085450,0,0,0,0,0
3530,harry brown,2009,tt1289406,2,4,0,0,0
3531,the baby-sitters club,1995,tt0112435,0,0,0,0,0
3532,the virgin suicides,1999,tt0159097,0,3,0,0,0
3533,pollock,2000,tt0183659,0,2,1,2,5
3534,saved!,2004,tt0332375,0,0,0,0,0
3535,moon,2009,tt1182345,2,0,0,0,0
3536,nymphomaniac: vol. i,2013,tt1937390,0,0,0,0,0
3537,nymphomaniac: vol. ii,2013,tt2382009,0,0,0,0,0
3538,silent rage,1982,tt0084684,0,0,0,0,0
3539,north by northwest,1959,tt0053125,1,7,0,0,7
3540,the ambushers,1967,tt0062657,0,0,0,0,0
3541,straight time,1978,tt0078326,1,4,0,0,0
3542,somewhere in time,1980,tt0081534,1,2,0,0,7
3543,sexy beast,2000,tt0203119,1,1,0,0,0
3544,in time,2011,tt1637688,0,1,0,0,0
3545,the cooler,2003,tt0318374,0,1,0,1,6
3546,butterfield 8,1960,tt0053622,1,6,1,1,6
3547,once bitten,1985,tt0089730,0,0,0,0,0
3548,house ii: the second story,1987,tt0093220,0,0,0,0,0
3549,belly,1998,tt0158493,0,0,0,0,0
3550,elephant,2003,tt0363589,0,1,0,0,0
3551,with six you get eggroll,1968,tt0063821,0,1,0,0,0
3552,return to peyton place,1961,tt0055370,2,6,0,0,0
3553,hud,1963,tt0057163,0,2,2,5,2
3554,conquest of the planet of the apes,1972,tt0068408,0,2,0,0,0
3555,the last detail,1973,tt0070290,0,2,0,3,4
3556,the onion field,1979,tt0079668,0,0,0,0,0
3557,the hollywood knights,1980,tt0080881,0,0,0,0,0
3558,thirteen,2003,tt0328538,1,2,0,1,6
3559,it happened to jane,1959,tt0052933,1,0,0,0,0
3560,what ever happened to baby jane?,1962,tt0056687,1,9,0,2,5
3561,what ever happened to aunt alice?,1969,tt0065206,1,6,0,0,0
3562,american ninja,1985,tt0088708,0,0,0,0,0
3563,the bellboy,1960,tt0053644,0,0,0,0,0
3564,game of death,1978,tt0077594,2,2,0,0,0
3565,the big doll house,1971,tt0066830,0,0,0,0,0
3566,round midnight,1986,tt0090557,0,0,0,1,6
3567,maid to order,1987,tt0093476,0,1,0,0,0
3568,the red violin,1998,tt0120802,0,0,0,0,0
3569,dr. strangelove,1964,tt0057012,0,2,0,4,3
3570,dragonball evolution,2009,tt1098327,0,0,0,0,0
3571,the frisco kid,1979,tt0079180,0,2,0,0,0
3572,hardcore henry,2015,tt3072482,0,1,0,0,0
3573,a serious man,2009,tt1019452,2,3,0,2,5
3574,away from her,2006,tt0491747,2,2,0,0,0
3575,whatever it takes,2000,tt0202402,0,0,0,0,0
3576,replicas,2018,tt4154916,0,0,0,0,0
3577,"mystery, alaska",1999,tt0134618,0,1,0,0,0
3578,stone cold,1991,tt0102984,0,0,0,0,0
3579,fierce creatures,1997,tt0119115,1,1,0,0,0
3580,the bounty,1984,tt0086993,4,12,0,0,0
3581,troop beverly hills,1989,tt0098519,0,0,0,0,0
3582,high spirits,1988,tt0095304,0,7,0,0,0
3583,the man with one red shoe,1985,tt0089543,0,3,0,0,0
3584,guilty by suspicion,1991,tt0101984,2,5,0,0,0
3585,never let go,1960,tt0054115,0,1,0,0,0
3586,manhunter,1986,tt0091474,0,0,0,0,0
3587,the rocker,2008,tt1031969,0,1,0,0,0
3588,never let me go,2010,tt1334260,0,1,0,0,0
3589,sweet dreams,1985,tt0090110,1,4,0,1,6
3590,once upon a crime...,1992,tt0101625,0,1,0,0,0
3591,apt pupil,1998,tt0118636,0,0,0,0,0
3592,the formula,1980,tt0080754,4,9,0,0,7
3593,miss sloane,2016,tt4540710,0,5,0,0,0
3594,mame,1974,tt0071803,0,0,0,0,0
3595,shoot the moon,1982,tt0084675,3,4,0,0,0
3596,clean and sober,1988,tt0094884,0,1,0,0,0
3597,deadly friend,1986,tt0090917,0,0,0,0,0
3598,nightbreed,1990,tt0100260,0,0,0,0,0
3599,body double,1984,tt0086984,0,0,0,0,0
3600,macgruber,2010,tt1470023,0,0,0,0,0
3601,morgan!,1966,tt0060714,0,0,0,1,6
3602,in the mouth of madness,1994,tt0113409,0,0,0,0,0
3603,big stan,2007,tt0490086,0,0,0,0,0
3604,me and earl and the dying girl,2015,tt2582496,0,0,0,0,0
3605,morgan,2016,tt4520364,0,0,0,0,0
3606,bolero,1984,tt0086987,1,0,0,0,0
3607,the last temptation of christ,1988,tt0095497,0,2,0,1,6
3608,ghost world,2001,tt0162346,0,0,0,1,6
3609,the wonderful world of the brothers grimm,1962,tt0056700,0,1,0,0,7
3610,carbon copy,1981,tt0082138,0,3,0,0,0
3611,the pirate movie,1982,tt0084504,0,0,0,0,0
3612,trail of the pink panther,1982,tt0084814,1,2,0,0,0
3613,blue velvet,1986,tt0090756,0,1,0,1,6
3614,control,2007,tt0421082,0,2,0,0,0
3615,the wind and the lion,1975,tt0073906,2,8,0,0,7
3616,hellraiser: bloodline,1996,tt0116514,0,0,0,0,0
3617,secretary,2002,tt0274812,0,1,0,0,0
3618,becket,1964,tt0057877,0,3,1,5,2
3619,tom horn,1980,tt0080031,0,2,0,0,0
3620,kama sutra: a tale of love,1996,tt0116743,0,0,0,0,0
3621,ulee's gold,1997,tt0120402,0,0,0,1,6
3622,the sweetest thing,2002,tt0253867,0,0,0,0,0
3623,lolita,1962,tt0056193,1,2,0,1,6
3624,battle for the planet of the apes,1973,tt0069768,0,1,0,0,0
3625,wizards,1977,tt0076929,0,0,0,0,0
3626,oxford blues,1984,tt0087866,0,0,0,0,0
3627,ghost dog: the way of the samurai,1999,tt0165798,0,0,0,0,0
3628,viva las vegas,1964,tt0058725,0,2,0,0,0
3629,the ultimate warrior,1975,tt0073835,1,0,0,0,0
3630,leprechaun,1993,tt0107387,0,0,0,0,0
3631,the sessions,2012,tt1866249,1,2,0,1,6
3632,cube,1997,tt0123755,0,0,0,0,0
3633,saturn 3,1980,tt0079285,0,3,0,0,0
3634,brainstorm,1983,tt0085271,3,3,0,0,0
3635,the four musketeers,1963,tt0122679,0,0,0,0,0
3636,robin and marian,1976,tt0075147,2,6,0,0,0
3637,the lobster,2015,tt3464902,0,0,0,0,0
3638,albert nobbs,2011,tt1602098,0,6,0,2,5
3639,you light up my life,1977,tt0076941,0,0,0,0,7
3640,1984,1984,tt0087803,0,9,0,0,0
3641,shadow of the vampire,2000,tt0189998,0,3,0,1,6
3642,before midnight,2013,tt2209418,0,2,0,1,6
3643,the painted veil,2006,tt0446755,0,1,0,0,0
3644,monkeybone,2001,tt0166276,0,0,0,0,0
3645,death to smoochy,2002,tt0266452,1,7,0,0,0
3646,strange days,1995,tt0114558,0,3,0,0,0
3647,nothing but trouble,1991,tt0102558,0,1,0,0,0
3648,nick of time,1995,tt0113972,1,0,0,0,0
3649,pushing tin,1999,tt0120797,1,3,0,0,0
3650,the meteor man,1993,tt0107563,0,0,0,0,0
3651,doa: dead or alive,2006,tt0398913,0,0,0,0,0
3652,a simple wish,1997,tt0120133,0,0,0,0,0
3653,tulip fever,2017,tt0491203,1,0,0,0,0
3654,the philadelphia experiment,1984,tt0087910,0,0,0,0,0
3655,sweet charity,1969,tt0065054,0,7,0,0,7
3656,hackers,1995,tt0113243,0,0,0,0,0
3657,the love letter,1999,tt0166252,0,0,0,0,0
3658,something wicked this way comes,1983,tt0086336,2,3,0,0,0
3659,the ice storm,1997,tt0119349,1,5,0,0,0
3660,meteor,1979,tt0079550,1,6,0,0,7
3661,"new york, i love you",2008,tt0808399,1,3,0,0,0
3662,streets of fire,1984,tt0088194,0,0,0,0,0
3663,wise guys,1986,tt0092226,0,0,0,0,0
3664,dead ringers,1988,tt0094964,0,1,0,0,0
3665,serial mom,1994,tt0111127,0,2,0,0,0
3666,the swarm,1978,tt0078350,1,5,0,0,7
3667,d.a.r.y.l.,1985,tt0088979,0,1,0,0,0
3668,the best of times,1986,tt0090713,0,0,0,0,0
3669,cry-baby,1990,tt0099329,0,1,0,0,0
3670,suburban commando,1991,tt0103003,0,0,0,0,0
3671,night crossing,1982,tt0082810,1,5,0,0,0
3672,"enemies, a love story",1989,tt0097276,1,3,0,2,5
3673,bébé's kids,1992,tt0103783,0,0,0,0,0
3674,rollercoaster,1977,tt0076636,0,4,0,0,0
3675,prince of the city,1981,tt0082945,0,4,0,1,6
3676,runaway train,1985,tt0089941,1,1,0,2,5
3677,haunted honeymoon,1986,tt0091178,0,2,0,0,0
3678,club dread,2004,tt0331953,0,0,0,0,0
3679,a scanner darkly,2006,tt0405296,0,2,0,0,0
3680,into the night,1985,tt0089346,0,0,0,0,0
3681,deepstar six,1989,tt0097179,0,0,0,0,0
3682,the agony and the ecstasy,1965,tt0058886,2,5,0,0,7
3683,the undefeated,1969,tt0065150,0,3,0,0,0
3684,dazed and confused,1993,tt0106677,0,0,0,0,0
3685,surviving the game,1994,tt0111323,0,1,0,0,0
3686,only lovers left alive,2013,tt1714915,1,0,0,0,0
3687,lucas,1986,tt0091445,0,0,0,0,0
3688,city island,2009,tt1174730,0,0,0,0,0
3689,disobedience,2017,tt6108178,0,0,0,0,0
3690,the texas chainsaw massacre 2,1986,tt0092076,0,0,0,0,0
3691,the machinist,2004,tt0361862,0,0,0,0,0
3692,piranha 3dd,2012,tt1714203,0,0,0,0,0
3693,big jake,1971,tt0066831,1,2,0,0,0
3694,the taming of the shrew,1967,tt0061407,2,8,0,0,7
3695,terror train,1980,tt0081617,1,0,0,0,0
3696,tender mercies,1983,tt0086423,1,3,2,4,3
3697,strange brew,1983,tt0086373,0,0,0,0,0
3698,wanted: dead or alive,1986,tt0094293,0,0,0,0,0
3699,fresh,1994,tt0109842,0,0,0,0,0
3700,donnie darko,2001,tt0246578,0,0,0,0,0
3701,bug,2006,tt0470705,1,1,0,0,0
3702,p2,2007,tt0804516,0,0,0,0,0
3703,the man who shot liberty valance,1962,tt0056217,4,9,0,0,7
3704,lovers and other strangers,1970,tt0066016,0,0,0,2,5
3705,teen wolf too,1987,tt0094118,0,0,0,0,0
3706,deadly blessing,1981,tt0082245,0,0,0,0,0
3707,pillow talk,1959,tt0053172,0,5,0,2,5
3708,sweet bird of youth,1962,tt0056541,1,10,1,3,4
3709,charly,1968,tt0062794,1,2,1,1,6
3710,straw dogs,1971,tt0067800,0,2,0,0,7
3711,the candidate,1972,tt0068334,1,1,1,1,6
3712,the tamarind seed,1974,tt0072253,1,4,0,0,0
3713,battle beyond the stars,1980,tt0080421,0,1,0,0,0
3714,nativity!,2009,tt1242447,0,0,0,0,0
3715,the babadook,2014,tt2321549,0,0,0,0,0
3716,zulu,1964,tt0058777,0,0,0,0,0
3717,hard candy,2005,tt0424136,0,0,0,0,0
3718,i'll see you in my dreams,2015,tt3236120,0,1,0,0,0
3719,death race 2000,1975,tt0072856,0,0,0,0,0
3720,malibu high,1979,tt0079514,0,0,0,0,0
3721,the boys in the band,1970,tt0065488,0,0,0,0,0
3722,a good year,2006,tt0401445,1,10,0,0,0
3723,midnight lace,1960,tt0054084,0,1,0,0,7
3724,20th century women,2016,tt4385888,0,4,0,1,6
3725,north,1994,tt0110687,0,0,0,0,0
3726,blackhat,2015,tt2717822,0,4,0,0,0
3727,she's gotta have it,1986,tt0091939,0,0,0,0,0
3728,quills,2000,tt0180073,3,6,0,1,6
3729,turistas,2006,tt0454970,0,0,0,0,0
3730,gigli,2003,tt0299930,0,2,0,0,0
3731,wild america,1997,tt0120512,0,0,0,0,0
3732,raise the titanic,1980,tt0081400,2,0,0,0,0
3733,lorenzo's oil,1992,tt0104756,2,4,0,2,5
3734,exit to eden,1994,tt0109758,0,1,0,0,0
3735,wild card,2015,tt2231253,1,0,0,0,0
3736,ironweed,1987,tt0093277,4,12,0,2,5
3737,almost an angel,1990,tt0099018,0,1,0,0,0
3738,the road to wellville,1994,tt0111001,1,3,0,0,0
3739,the crucible,1996,tt0115988,2,5,0,2,5
3740,greenberg,2010,tt1234654,0,1,0,0,0
3741,harley davidson and the marlboro man,1991,tt0102005,0,0,0,0,0
3742,baseketball,1998,tt0131857,0,0,0,0,0
3743,who's that girl,1987,tt0094321,0,0,0,0,0
3744,mixed nuts,1994,tt0110538,0,5,0,0,0
3745,take me home tonight,2011,tt0810922,0,0,0,0,0
3746,red sonja,1985,tt0089893,0,0,0,0,0
3747,midnight special,2016,tt2649554,0,1,0,0,0
3748,swing shift,1984,tt0088213,2,1,0,0,0
3749,a cry in the dark,1988,tt0094924,2,5,0,1,6
3750,stealing home,1988,tt0096171,0,0,0,0,0
3751,once upon a forest,1993,tt0107745,0,0,0,0,0
3752,searching for bobby fischer,1993,tt0108065,1,2,0,0,7
3753,goon,2011,tt1456635,0,0,0,0,0
3754,force 10 from navarone,1978,tt0077572,0,6,0,0,0
3755,buddy buddy,1981,tt0082111,6,16,0,0,0
3756,nicholas and alexandra,1971,tt0067483,2,0,0,2,5
3757,nightmares,1983,tt0086014,0,0,0,0,0
3758,smokey and the bandit part 3,1983,tt0086325,0,1,0,0,0
3759,maximum overdrive,1986,tt0091499,0,0,0,0,0
3760,the boy who could fly,1986,tt0090768,0,0,0,0,0
3761,igby goes down,2002,tt0280760,0,0,0,0,0
3762,crimes of the heart,1986,tt0090886,3,9,0,3,4
3763,the pope of greenwich village,1984,tt0087932,0,6,0,0,0
3764,mississippi masala,1991,tt0102456,1,1,0,0,0
3765,"buffalo bill and the indians, or sitting bull's history lesson",1976,tt0074254,1,9,0,0,0
3766,hiding out,1987,tt0093186,0,0,0,0,0
3767,two-minute warning,1976,tt0075359,2,2,0,0,7
3768,a change of seasons,1980,tt0080515,0,4,0,0,0
3769,bound,1996,tt0115736,0,1,0,0,0
3770,200 cigarettes,1999,tt0137338,0,0,0,0,0
3771,10 to midnight,1983,tt0085121,0,1,0,0,0
3772,death wish 4: the crackdown,1987,tt0092857,0,1,0,0,0
3773,house arrest,1996,tt0116571,0,0,0,0,0
3774,grandma's boy,2006,tt0456554,1,0,0,0,0
3775,animal kingdom,2010,tt1313092,0,0,0,1,6
3776,pink flamingos,1972,tt0069089,0,0,0,0,0
3777,let's make love,1960,tt0054022,1,4,0,0,7
3778,the big red one,1980,tt0080437,1,0,0,0,0
3779,the stunt man,1980,tt0081568,0,5,0,3,4
3780,requiem for a dream,2000,tt0180093,1,4,0,1,6
3781,donovan's reef,1963,tt0057007,3,6,0,0,0
3782,marnie,1964,tt0058329,0,5,0,0,0
3783,for love of ivy,1968,tt0062985,1,1,0,0,7
3784,uptown saturday night,1974,tt0072351,1,1,0,0,0
3785,"mother, jugs & speed",1976,tt0074923,0,0,0,0,0
3786,transylvania 6-5000,1985,tt0090196,0,1,0,0,0
3787,please don't eat the daisies,1960,tt0054188,1,2,0,0,0
3788,voyage to the bottom of the sea,1961,tt0055608,1,5,0,0,0
3789,hang 'em high,1968,tt0061747,1,0,0,0,0
3790,skyjacked,1972,tt0069278,1,0,0,0,0
3791,thank god it's friday,1978,tt0078382,0,0,0,0,7
3792,hardbodies,1984,tt0087385,0,0,0,0,0
3793,witchboard,1986,tt0090327,0,0,0,0,0
3794,smoke signals,1998,tt0120321,0,0,0,0,0
3795,the spectacular now,2013,tt1714206,0,0,0,0,0
3796,what we do in the shadows,2014,tt3416742,0,0,0,0,0
3797,a patch of blue,1965,tt0059573,2,2,1,2,5
3798,the kentucky fried movie,1977,tt0076257,0,0,0,0,0
3799,children of the corn ii: the final sacrifice,1992,tt0106557,0,0,0,0,0
3800,it's alive,1974,tt0071675,0,0,0,0,0
3801,eraserhead,1977,tt0074486,0,0,0,0,0
3802,a boy and his dog,1975,tt0072730,0,0,0,0,0
3803,9½ weeks,1986,tt0091635,0,0,0,0,0
3804,the mambo kings,1992,tt0104802,0,0,0,0,7
3805,the snowman,2017,tt1758810,0,3,0,0,0
3806,u turn,1997,tt0120399,4,8,0,0,0
3807,femme fatale,2002,tt0280665,0,0,0,0,0
3808,the last sunset,1961,tt0055073,1,5,0,0,0
3809,the rules of attraction,2002,tt0292644,0,0,0,0,0
3810,topsy-turvy,1999,tt0151568,0,2,0,1,6
3811,the border,1982,tt0083678,3,6,0,0,0
3812,"the good, the bad and the ugly",1966,tt0060196,0,0,0,0,0
3813,diary of a mad housewife,1970,tt0065636,0,2,0,1,6
3814,switchback,1997,tt0119210,0,0,0,0,0
3815,almost heroes,1998,tt0119053,0,0,0,0,0
3816,kundun,1997,tt0119485,0,5,0,0,7
3817,tank,1984,tt0088224,1,0,0,0,0
3818,sheena,1984,tt0088103,0,0,0,0,0
3819,tank girl,1995,tt0114614,0,0,0,0,0
3820,megaforce,1982,tt0084316,0,0,0,0,0
3821,one eight seven,1997,tt0118531,0,1,0,0,0
3822,the brothers bloom,2008,tt0844286,2,1,0,0,0
3823,cosmopolis,2012,tt1480656,0,1,0,0,0
3824,the frozen ground,2013,tt2005374,1,1,0,0,0
3825,delirious,1991,tt0101701,0,1,0,0,0
3826,ed wood,1994,tt0109707,0,2,1,1,6
3827,the adventures of buckaroo banzai across the 8th dimension,1984,tt0086856,0,2,0,0,0
3828,detroit rock city,1999,tt0165710,0,0,0,0,0
3829,personal best,1982,tt0084489,1,2,0,0,0
3830,the temp,1993,tt0108311,1,0,0,0,0
3831,six degrees of separation,1993,tt0108149,0,1,0,1,6
3832,mac and me,1988,tt0095560,0,0,0,0,0
3833,dick,1999,tt0144168,0,0,0,0,0
3834,star 80,1983,tt0086355,2,4,0,0,0
3835,airheads,1994,tt0109068,0,0,0,0,0
3836,evil under the sun,1982,tt0083908,2,1,0,0,0
3837,still of the night,1982,tt0084732,3,4,0,0,0
3838,plenty,1985,tt0089816,2,3,0,0,0
3839,gods and monsters,1998,tt0120684,0,1,1,3,4
3840,the straight story,1999,tt0166896,1,6,0,1,6
3841,she's funny that way,2014,tt1767372,0,2,0,0,0
3842,barbarella,1968,tt0062711,0,0,0,0,0
3843,...all the marbles,1981,tt0081964,0,3,0,0,0
3844,barton fink,1991,tt0101410,0,1,0,1,6
3845,destroyer,2018,tt7137380,1,3,0,0,0
3846,le mans,1971,tt0067334,0,1,0,0,0
3847,the star chamber,1983,tt0086356,1,0,0,0,0
